,level_0,index,time,Slope,PID,condition,method,ss,Target
6699,149,299,976,-0.05073113686541902,1,2,Observed,2,target
6700,200,450,-200,0.05339327626233004,2,2,Observed,2,target
6701,201,451,-176,-0.06868650894347587,2,2,Observed,2,target
6702,202,452,-152,-0.1040855200824558,2,2,Observed,2,target
6703,203,453,-128,-0.10301550770006636,2,2,Observed,2,target
6704,204,454,-104,-0.08760782907293023,2,2,Observed,2,target
6705,205,455,-80,-0.08633757171155702,2,2,Observed,2,target
6706,206,456,-56,-0.09398504528819922,2,2,Observed,2,target
6707,207,457,-32,-0.07330614575865796,2,2,Observed,2,target
6708,208,458,-8,-0.025208877584349143,2,2,Observed,2,target
6709,209,459,16,0.005778676632995222,2,2,Observed,2,target
6710,210,460,40,0.041947183754214606,2,2,Observed,2,target
6711,211,461,64,0.11031982494109617,2,2,Observed,2,target
6712,212,462,88,0.14581919722934716,2,2,Observed,2,target
6713,213,463,112,0.17139860758288472,2,2,Observed,2,target
6714,214,464,136,0.18034423925391796,2,2,Observed,2,target
6715,215,465,160,0.14513870522537564,2,2,Observed,2,target
6716,216,466,184,0.04570368700793173,2,2,Observed,2,target
6717,217,467,208,-0.06358529447537865,2,2,Observed,2,target
6718,218,468,232,-0.14342922442873174,2,2,Observed,2,target
6719,219,469,256,-0.22416119876703725,2,2,Observed,2,target
6720,220,470,280,-0.23281717834824145,2,2,Observed,2,target
6721,221,471,304,-0.22095426439723798,2,2,Observed,2,target
6722,222,472,328,-0.24046093691072,2,2,Observed,2,target
6723,223,473,352,-0.2804405989191996,2,2,Observed,2,target
6724,224,474,376,-0.2904043845286854,2,2,Observed,2,target
6725,225,475,400,-0.2599218002636479,2,2,Observed,2,target
6726,226,476,424,-0.2382499321467982,2,2,Observed,2,target
6727,227,477,448,-0.2350646860497838,2,2,Observed,2,target
6728,228,478,472,-0.21920018757144855,2,2,Observed,2,target
6729,229,479,496,-0.18798433705140358,2,2,Observed,2,target
6730,230,480,520,-0.15564925608931401,2,2,Observed,2,target
6731,231,481,544,-0.14333621606741595,2,2,Observed,2,target
6732,232,482,568,-0.1490990891218451,2,2,Observed,2,target
6733,233,483,592,-0.14685848208636648,2,2,Observed,2,target
6734,234,484,616,-0.14502762568627212,2,2,Observed,2,target
6735,235,485,640,-0.15090646199581106,2,2,Observed,2,target
6736,236,486,664,-0.16373881232377996,2,2,Observed,2,target
6737,237,487,688,-0.18141418755354655,2,2,Observed,2,target
6738,238,488,712,-0.189521320324168,2,2,Observed,2,target
6739,239,489,736,-0.14715463728077474,2,2,Observed,2,target
6740,240,490,760,-0.0626904446012856,2,2,Observed,2,target
6741,241,491,784,0.052967542958486026,2,2,Observed,2,target
6742,242,492,808,0.1625116168461985,2,2,Observed,2,target
6743,243,493,832,0.21684797524953167,2,2,Observed,2,target
6744,244,494,856,0.22472072952156932,2,2,Observed,2,target
6745,245,495,880,0.17028490118374487,2,2,Observed,2,target
6746,246,496,904,0.09429351241565687,2,2,Observed,2,target
6747,247,497,928,0.002711131747945461,2,2,Observed,2,target
6748,248,498,952,-0.05779409146366029,2,2,Observed,2,target
6749,249,499,976,-0.08701080489988121,2,2,Observed,2,target
6750,300,650,-200,-0.09812211343443249,3,2,Observed,2,target
6751,301,651,-176,-0.11069248923426696,3,2,Observed,2,target
6752,302,652,-152,-0.04962395306446459,3,2,Observed,2,target
6753,303,653,-128,0.02309751782753891,3,2,Observed,2,target
6754,304,654,-104,0.025348685764748313,3,2,Observed,2,target
6755,305,655,-80,-0.08724040652138533,3,2,Observed,2,target
6756,306,656,-56,-0.15341168688785414,3,2,Observed,2,target
6757,307,657,-32,-0.14655769863345533,3,2,Observed,2,target
6758,308,658,-8,-0.09948068176664444,3,2,Observed,2,target
6759,309,659,16,0.015217926930077797,3,2,Observed,2,target
6760,310,660,40,0.11581568939765502,3,2,Observed,2,target
6761,311,661,64,0.07528746157017509,3,2,Observed,2,target
6762,312,662,88,-0.039922449238755216,3,2,Observed,2,target
6763,313,663,112,-0.15289670803165797,3,2,Observed,2,target
6764,314,664,136,-0.2612449334984728,3,2,Observed,2,target
6765,315,665,160,-0.3417312217329824,3,2,Observed,2,target
6766,316,666,184,-0.37548092385058857,3,2,Observed,2,target
6767,317,667,208,-0.35700805439870775,3,2,Observed,2,target
6768,318,668,232,-0.2982813735945735,3,2,Observed,2,target
6769,319,669,256,-0.19420419698045235,3,2,Observed,2,target
6770,320,670,280,-0.10691094717197257,3,2,Observed,2,target
6771,321,671,304,-0.11584961400831383,3,2,Observed,2,target
6772,322,672,328,-0.12921871324151002,3,2,Observed,2,target
6773,323,673,352,-0.12959295169965282,3,2,Observed,2,target
6774,324,674,376,-0.15506513416723797,3,2,Observed,2,target
6775,325,675,400,-0.20821193354234235,3,2,Observed,2,target
6776,326,676,424,-0.23458987992895167,3,2,Observed,2,target
6777,327,677,448,-0.20756529219028397,3,2,Observed,2,target
6778,328,678,472,-0.14910201091310582,3,2,Observed,2,target
6779,329,679,496,-0.11933935826180768,3,2,Observed,2,target
6780,330,680,520,-0.13736311551701544,3,2,Observed,2,target
6781,331,681,544,-0.14111249942651613,3,2,Observed,2,target
6782,332,682,568,-0.1376855675744523,3,2,Observed,2,target
6783,333,683,592,-0.13999942031155396,3,2,Observed,2,target
6784,334,684,616,-0.09863745965190547,3,2,Observed,2,target
6785,335,685,640,-0.029244369782575327,3,2,Observed,2,target
6786,336,686,664,0.0161877368160179,3,2,Observed,2,target
6787,337,687,688,0.03565603791441575,3,2,Observed,2,target
6788,338,688,712,0.031266459050480054,3,2,Observed,2,target
6789,339,689,736,0.06161357678714852,3,2,Observed,2,target
6790,340,690,760,0.06952174020877173,3,2,Observed,2,target
6791,341,691,784,0.03961819998154429,3,2,Observed,2,target
6792,342,692,808,-0.01390000809816217,3,2,Observed,2,target
6793,343,693,832,-0.04775095310988975,3,2,Observed,2,target
6794,344,694,856,-0.04247140300660865,3,2,Observed,2,target
6795,345,695,880,0.023055638457878242,3,2,Observed,2,target
6796,346,696,904,0.07428767509835979,3,2,Observed,2,target
6797,347,697,928,-0.0003016425069040189,3,2,Observed,2,target
6798,348,698,952,-0.06386707806397288,3,2,Observed,2,target
6799,349,699,976,-0.1137132759139295,3,2,Observed,2,target
6800,400,850,-200,0.09672512732158765,4,2,Observed,2,target
6801,401,851,-176,0.12060830598943713,4,2,Observed,2,target
6802,402,852,-152,0.19206547139053473,4,2,Observed,2,target
6803,403,853,-128,0.22105480798097862,4,2,Observed,2,target
6804,404,854,-104,0.16829796154758858,4,2,Observed,2,target
6805,405,855,-80,0.10098254983471384,4,2,Observed,2,target
6806,406,856,-56,0.06307773641440415,4,2,Observed,2,target
6807,407,857,-32,0.06523714776964444,4,2,Observed,2,target
6808,408,858,-8,0.08268373654170591,4,2,Observed,2,target
6809,409,859,16,0.10281694246406463,4,2,Observed,2,target
6810,410,860,40,0.09331762926159821,4,2,Observed,2,target
6811,411,861,64,0.05492088995422761,4,2,Observed,2,target
6812,412,862,88,0.024480059260187242,4,2,Observed,2,target
6813,413,863,112,0.009655446147036029,4,2,Observed,2,target
6814,414,864,136,0.011261606317710953,4,2,Observed,2,target
6815,415,865,160,0.02294087654903572,4,2,Observed,2,target
6816,416,866,184,0.052956990173592955,4,2,Observed,2,target
6817,417,867,208,0.056739223561118546,4,2,Observed,2,target
6818,418,868,232,0.04380521475825105,4,2,Observed,2,target
6819,419,869,256,0.011725267993511706,4,2,Observed,2,target
6820,420,870,280,0.011586767509785942,4,2,Observed,2,target
6821,421,871,304,0.023872975312859816,4,2,Observed,2,target
6822,422,872,328,0.010802082344454155,4,2,Observed,2,target
6823,423,873,352,-0.0382155825306387,4,2,Observed,2,target
6824,424,874,376,-0.06744530916078943,4,2,Observed,2,target
6825,425,875,400,-0.05816747648871536,4,2,Observed,2,target
6826,426,876,424,-0.009657239043570598,4,2,Observed,2,target
6827,427,877,448,0.04391118439818648,4,2,Observed,2,target
6828,428,878,472,0.07181277629973719,4,2,Observed,2,target
6829,429,879,496,0.06797779037694056,4,2,Observed,2,target
6830,430,880,520,0.0418694776830796,4,2,Observed,2,target
6831,431,881,544,0.00265650238590101,4,2,Observed,2,target
6832,432,882,568,-0.03168062140492088,4,2,Observed,2,target
6833,433,883,592,-0.04135504739029466,4,2,Observed,2,target
6834,434,884,616,-0.030228164021276777,4,2,Observed,2,target
6835,435,885,640,-0.015562776877828269,4,2,Observed,2,target
6836,436,886,664,-0.007837667114508192,4,2,Observed,2,target
6837,437,887,688,-0.014447321820207575,4,2,Observed,2,target
6838,438,888,712,-0.046149238850247916,4,2,Observed,2,target
6839,439,889,736,-0.10639611852424802,4,2,Observed,2,target
6840,440,890,760,-0.17796866135447822,4,2,Observed,2,target
6841,441,891,784,-0.22943202105000537,4,2,Observed,2,target
6842,442,892,808,-0.25905867049299397,4,2,Observed,2,target
6843,443,893,832,-0.2580298134803914,4,2,Observed,2,target
6844,444,894,856,-0.20373544222286788,4,2,Observed,2,target
6845,445,895,880,-0.10935750302797302,4,2,Observed,2,target
6846,446,896,904,0.0005845672939055446,4,2,Observed,2,target
6847,447,897,928,0.08525722196666402,4,2,Observed,2,target
6848,448,898,952,0.11217080662348893,4,2,Observed,2,target
6849,449,899,976,0.10128158778786567,4,2,Observed,2,target
6850,500,1050,-200,0.03886479607973337,5,2,Observed,2,target
6851,501,1051,-176,0.03646227548079325,5,2,Observed,2,target
6852,502,1052,-152,0.07846127273028075,5,2,Observed,2,target
6853,503,1053,-128,0.15521269386560443,5,2,Observed,2,target
6854,504,1054,-104,0.15303137505354747,5,2,Observed,2,target
6855,505,1055,-80,0.04990982490007029,5,2,Observed,2,target
6856,506,1056,-56,-0.10527254715297536,5,2,Observed,2,target
6857,507,1057,-32,-0.25636229553341133,5,2,Observed,2,target
6858,508,1058,-8,-0.3070683325411501,5,2,Observed,2,target
6859,509,1059,16,-0.2683977664640084,5,2,Observed,2,target
6860,510,1060,40,-0.1762007729858305,5,2,Observed,2,target
6861,511,1061,64,-0.05157293760458511,5,2,Observed,2,target
6862,512,1062,88,0.12543541295852656,5,2,Observed,2,target
6863,513,1063,112,0.17523155177880154,5,2,Observed,2,target
6864,514,1064,136,0.12286433480568755,5,2,Observed,2,target
6865,515,1065,160,0.08196378869341245,5,2,Observed,2,target
6866,516,1066,184,0.06315511891934633,5,2,Observed,2,target
6867,517,1067,208,-0.010587197941838265,5,2,Observed,2,target
6868,518,1068,232,-0.132622818598029,5,2,Observed,2,target
6869,519,1069,256,-0.1853918465287505,5,2,Observed,2,target
6870,520,1070,280,-0.11645312366562531,5,2,Observed,2,target
6871,521,1071,304,0.03206794949085536,5,2,Observed,2,target
6872,522,1072,328,0.19436637109082347,5,2,Observed,2,target
6873,523,1073,352,0.28283365991968273,5,2,Observed,2,target
6874,524,1074,376,0.2745590288912063,5,2,Observed,2,target
6875,525,1075,400,0.09376996951061667,5,2,Observed,2,target
6876,526,1076,424,-0.13757865965259855,5,2,Observed,2,target
6877,527,1077,448,-0.30152310507373353,5,2,Observed,2,target
6878,528,1078,472,-0.3817346997205184,5,2,Observed,2,target
6879,529,1079,496,-0.40099209097799277,5,2,Observed,2,target
6880,530,1080,520,-0.38792789759939855,5,2,Observed,2,target
6881,531,1081,544,-0.38746149784663547,5,2,Observed,2,target
6882,532,1082,568,-0.3969017102628747,5,2,Observed,2,target
6883,533,1083,592,-0.42736378405979886,5,2,Observed,2,target
6884,534,1084,616,-0.45404842364210124,5,2,Observed,2,target
6885,535,1085,640,-0.4164440667629408,5,2,Observed,2,target
6886,536,1086,664,-0.37621129443728774,5,2,Observed,2,target
6887,537,1087,688,-0.41329360937222615,5,2,Observed,2,target
6888,538,1088,712,-0.435735442041413,5,2,Observed,2,target
6889,539,1089,736,-0.43248630763953794,5,2,Observed,2,target
6890,540,1090,760,-0.36322650904057996,5,2,Observed,2,target
6891,541,1091,784,-0.20564655086043035,5,2,Observed,2,target
6892,542,1092,808,-0.05836138516112884,5,2,Observed,2,target
6893,543,1093,832,0.01054831166891089,5,2,Observed,2,target
6894,544,1094,856,-0.015908724422606494,5,2,Observed,2,target
6895,545,1095,880,-0.0895626563446572,5,2,Observed,2,target
6896,546,1096,904,-0.16328619979009248,5,2,Observed,2,target
6897,547,1097,928,-0.21050881531077606,5,2,Observed,2,target
6898,548,1098,952,-0.197461119676937,5,2,Observed,2,target
6899,549,1099,976,-0.13345319420940913,5,2,Observed,2,target
6900,600,1250,-200,0.14141718192188368,6,2,Observed,2,target
6901,601,1251,-176,0.1821830273388171,6,2,Observed,2,target
6902,602,1252,-152,0.17543171249525882,6,2,Observed,2,target
6903,603,1253,-128,0.09377362021591258,6,2,Observed,2,target
6904,604,1254,-104,-0.032730085892302994,6,2,Observed,2,target
6905,605,1255,-80,-0.06330829624619973,6,2,Observed,2,target
6906,606,1256,-56,0.08026926855924611,6,2,Observed,2,target
6907,607,1257,-32,0.25824238551342266,6,2,Observed,2,target
6908,608,1258,-8,0.1298254395942103,6,2,Observed,2,target
6909,609,1259,16,-0.13167594571609395,6,2,Observed,2,target
6910,610,1260,40,-0.28168850285249464,6,2,Observed,2,target
6911,611,1261,64,-0.3393511118095584,6,2,Observed,2,target
6912,612,1262,88,-0.3062011241197253,6,2,Observed,2,target
6913,613,1263,112,-0.25530367316105407,6,2,Observed,2,target
6914,614,1264,136,-0.2203781506811715,6,2,Observed,2,target
6915,615,1265,160,-0.20255788025431806,6,2,Observed,2,target
6916,616,1266,184,-0.18745414399147195,6,2,Observed,2,target
6917,617,1267,208,-0.15474413475850193,6,2,Observed,2,target
6918,618,1268,232,-0.07560341231326195,6,2,Observed,2,target
6919,619,1269,256,-0.08204239936302776,6,2,Observed,2,target
6920,620,1270,280,-0.14910665702193984,6,2,Observed,2,target
6921,621,1271,304,-0.18362913829557262,6,2,Observed,2,target
6922,622,1272,328,-0.20703154398369006,6,2,Observed,2,target
6923,623,1273,352,-0.21004885080946264,6,2,Observed,2,target
6924,624,1274,376,-0.17839908723577522,6,2,Observed,2,target
6925,625,1275,400,-0.14708515423239454,6,2,Observed,2,target
6926,626,1276,424,-0.11413007355307149,6,2,Observed,2,target
6927,627,1277,448,-0.06675462974269106,6,2,Observed,2,target
6928,628,1278,472,0.02956737228513649,6,2,Observed,2,target
6929,629,1279,496,0.11714620987654105,6,2,Observed,2,target
6930,630,1280,520,0.16273373252757214,6,2,Observed,2,target
6931,631,1281,544,0.12901650191117497,6,2,Observed,2,target
6932,632,1282,568,0.11660621344104323,6,2,Observed,2,target
6933,633,1283,592,0.11715124472789946,6,2,Observed,2,target
6934,634,1284,616,0.11554256304589076,6,2,Observed,2,target
6935,635,1285,640,0.09928242270038036,6,2,Observed,2,target
6936,636,1286,664,0.006753582433720953,6,2,Observed,2,target
6937,637,1287,688,-0.07203596471653967,6,2,Observed,2,target
6938,638,1288,712,-0.094548899995529,6,2,Observed,2,target
6939,639,1289,736,-0.09456813612678054,6,2,Observed,2,target
6940,640,1290,760,-0.04817170137636828,6,2,Observed,2,target
6941,641,1291,784,0.04927605685551114,6,2,Observed,2,target
6942,642,1292,808,0.14236573428184693,6,2,Observed,2,target
6943,643,1293,832,0.13002797916278372,6,2,Observed,2,target
6944,644,1294,856,0.09232576484108711,6,2,Observed,2,target
6945,645,1295,880,0.05196692309810422,6,2,Observed,2,target
6946,646,1296,904,0.025041523079348538,6,2,Observed,2,target
6947,647,1297,928,0.04106082815551269,6,2,Observed,2,target
6948,648,1298,952,0.05442242658343218,6,2,Observed,2,target
6949,649,1299,976,0.0660419984481111,6,2,Observed,2,target
6950,700,1450,-200,0.09574464397427902,7,2,Observed,2,target
6951,701,1451,-176,0.11909771151018773,7,2,Observed,2,target
6952,702,1452,-152,0.15712116122094885,7,2,Observed,2,target
6953,703,1453,-128,0.1795592152949437,7,2,Observed,2,target
6954,704,1454,-104,0.18342476533862084,7,2,Observed,2,target
6955,705,1455,-80,0.1938677653624642,7,2,Observed,2,target
6956,706,1456,-56,0.20048925619260885,7,2,Observed,2,target
6957,707,1457,-32,0.16117013302845676,7,2,Observed,2,target
6958,708,1458,-8,0.02775043496643362,7,2,Observed,2,target
6959,709,1459,16,-0.03928393396926526,7,2,Observed,2,target
6960,710,1460,40,-0.006628085157020424,7,2,Observed,2,target
6961,711,1461,64,0.059298873385360974,7,2,Observed,2,target
6962,712,1462,88,0.15947759296459332,7,2,Observed,2,target
6963,713,1463,112,0.24208614161622455,7,2,Observed,2,target
6964,714,1464,136,0.21627332984973346,7,2,Observed,2,target
6965,715,1465,160,0.09893626187136441,7,2,Observed,2,target
6966,716,1466,184,-0.02060082004151992,7,2,Observed,2,target
6967,717,1467,208,-0.09880038949314425,7,2,Observed,2,target
6968,718,1468,232,-0.09618402213879255,7,2,Observed,2,target
6969,719,1469,256,0.007135316908307532,7,2,Observed,2,target
6970,720,1470,280,0.16370667576208434,7,2,Observed,2,target
6971,721,1471,304,0.17517823447068837,7,2,Observed,2,target
6972,722,1472,328,0.10588704349856089,7,2,Observed,2,target
6973,723,1473,352,0.06564096891169638,7,2,Observed,2,target
6974,724,1474,376,0.016522260233266063,7,2,Observed,2,target
6975,725,1475,400,-0.012294211364941724,7,2,Observed,2,target
6976,726,1476,424,0.0070700141131268025,7,2,Observed,2,target
6977,727,1477,448,0.031925427380117936,7,2,Observed,2,target
6978,728,1478,472,0.007567070688377601,7,2,Observed,2,target
6979,729,1479,496,-0.035993851726988005,7,2,Observed,2,target
6980,730,1480,520,-0.008778947033076747,7,2,Observed,2,target
6981,731,1481,544,0.08820993052423298,7,2,Observed,2,target
6982,732,1482,568,0.17097598642900502,7,2,Observed,2,target
6983,733,1483,592,0.1736563128389752,7,2,Observed,2,target
6984,734,1484,616,0.10504707011255042,7,2,Observed,2,target
6985,735,1485,640,0.056022857690461114,7,2,Observed,2,target
6986,736,1486,664,0.029429680598145522,7,2,Observed,2,target
6987,737,1487,688,-0.016045520071675437,7,2,Observed,2,target
6988,738,1488,712,-0.048249193139493475,7,2,Observed,2,target
6989,739,1489,736,-0.07868140127365185,7,2,Observed,2,target
6990,740,1490,760,-0.11180864472167955,7,2,Observed,2,target
6991,741,1491,784,-0.1656954858111757,7,2,Observed,2,target
6992,742,1492,808,-0.1932541696284127,7,2,Observed,2,target
6993,743,1493,832,-0.18802976196380597,7,2,Observed,2,target
6994,744,1494,856,-0.1581397093264106,7,2,Observed,2,target
6995,745,1495,880,-0.11537093503262646,7,2,Observed,2,target
6996,746,1496,904,-0.05708083745743586,7,2,Observed,2,target
6997,747,1497,928,0.020544905722859243,7,2,Observed,2,target
6998,748,1498,952,0.08053276535290775,7,2,Observed,2,target
6999,749,1499,976,0.09934048359367346,7,2,Observed,2,target
7000,800,1650,-200,0.03129517650164277,8,2,Observed,2,target
7001,801,1651,-176,0.01321796379397803,8,2,Observed,2,target
7002,802,1652,-152,-0.029394477860872934,8,2,Observed,2,target
7003,803,1653,-128,-0.041682400273694444,8,2,Observed,2,target
7004,804,1654,-104,-0.05433298302499643,8,2,Observed,2,target
7005,805,1655,-80,-0.07708763090429378,8,2,Observed,2,target
