,level_0,index,time,Slope,PID,condition,method,Target,ss,label,label_all,Time Period,Time
5764,1914,3814,136,0.2152794922716628,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5765,1915,3815,160,0.22943264087122853,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5766,1916,3816,184,0.21977810752999902,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5767,1917,3817,208,0.20349999370283656,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5768,1918,3818,232,0.20209838733886717,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5769,1919,3819,256,0.18999385822592305,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5770,1920,3820,280,0.16504547563783342,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5771,1921,3821,304,0.14541500032599525,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5772,1922,3822,328,0.10540843343268273,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5773,1923,3823,352,0.09722281114450278,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5774,1924,3824,376,0.11192719860346734,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5775,1925,3825,400,0.07015795144347066,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5776,1926,3826,424,0.016989918923416544,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5777,1927,3827,448,0.028720117356577094,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5778,1928,3828,472,0.10989517624396483,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5779,1929,3829,496,0.18112874196556059,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5780,1930,3830,520,0.21078080335680568,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5781,1931,3831,544,0.2280743629062657,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5782,1932,3832,568,0.2590102054131722,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5783,1933,3833,592,0.2921913309038912,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5784,1934,3834,616,0.30560040688479334,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5785,1935,3835,640,0.28909182485560264,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5786,1936,3836,664,0.24547173455502466,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5787,1937,3837,688,0.2217944778337414,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5788,1938,3838,712,0.24043611798317496,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5789,1939,3839,736,0.2509756608342988,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5790,1940,3840,760,0.2396714849026441,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5791,1941,3841,784,0.212046430389245,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5792,1942,3842,808,0.16802182040467786,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5793,1943,3843,832,0.12284425363907125,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5794,1944,3844,856,0.09830188732168231,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5795,1945,3845,880,0.14466939278799643,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5796,1946,3846,904,0.22486097700998756,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5797,1947,3847,928,0.24519420594363198,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5798,1948,3848,952,0.2019777648794733,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5799,1949,3849,976,0.11161135595513837,19,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5800,2000,4000,-200,-0.03641256757637922,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5801,2001,4001,-176,-0.0026592134561072866,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5802,2002,4002,-152,-0.06515285911449178,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5803,2003,4003,-128,-0.1884594968252055,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5804,2004,4004,-104,-0.23898969230123113,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5805,2005,4005,-80,-0.1870748425716567,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5806,2006,4006,-56,-0.08215485559839351,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5807,2007,4007,-32,0.05530005070974683,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5808,2008,4008,-8,0.06746304683942127,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5809,2009,4009,16,-0.05190723310615381,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5810,2010,4010,40,-0.04472624285394111,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5811,2011,4011,64,-0.01424632442185132,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5812,2012,4012,88,-0.05362699610219135,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5813,2013,4013,112,-0.032932835038707614,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5814,2014,4014,136,0.04367729988347274,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5815,2015,4015,160,0.04198622306630534,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5816,2016,4016,184,-0.004846079159897542,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5817,2017,4017,208,0.014821542440349294,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5818,2018,4018,232,0.020527532804304874,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5819,2019,4019,256,-0.0043996565435351,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5820,2020,4020,280,-0.003568869145415772,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5821,2021,4021,304,0.018475675022009034,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5822,2022,4022,328,0.02938878038730126,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5823,2023,4023,352,0.02658455471544527,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5824,2024,4024,376,0.02864669887750794,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5825,2025,4025,400,0.002183020090511166,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5826,2026,4026,424,-0.0640757785843221,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5827,2027,4027,448,-0.08199959569449594,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5828,2028,4028,472,-0.04836868364084665,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5829,2029,4029,496,0.022313129911055347,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5830,2030,4030,520,0.059200950549429913,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5831,2031,4031,544,0.0593892605763029,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5832,2032,4032,568,0.06010885512533153,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5833,2033,4033,592,0.09632281321721932,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5834,2034,4034,616,0.12837939885780536,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5835,2035,4035,640,0.10413661855419108,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5836,2036,4036,664,0.05034785433629104,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5837,2037,4037,688,0.07322449047455311,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5838,2038,4038,712,0.13999787701684768,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5839,2039,4039,736,0.15334376254298784,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5840,2040,4040,760,0.05937834295864249,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5841,2041,4041,784,-0.05373701860405952,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5842,2042,4042,808,-0.08456652843090436,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5843,2043,4043,832,-0.08378412899359429,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5844,2044,4044,856,-0.06019140177341279,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5845,2045,4045,880,-0.009649572607430672,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5846,2046,4046,904,-0.028755365233486707,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5847,2047,4047,928,-0.06743787218070879,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5848,2048,4048,952,-0.12698605860874396,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5849,2049,4049,976,-0.19198785691083817,20,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5850,2100,4200,-200,0.06151319585471207,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5851,2101,4201,-176,0.1365007633777617,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5852,2102,4202,-152,0.12412844956369344,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5853,2103,4203,-128,0.02887023432527373,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5854,2104,4204,-104,-0.07303657602925322,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5855,2105,4205,-80,-0.13648915818572496,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5856,2106,4206,-56,-0.1574425380488179,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5857,2107,4207,-32,-0.08616452814460628,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5858,2108,4208,-8,0.024476286156792704,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5859,2109,4209,16,0.10926293472833215,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5860,2110,4210,40,0.13241748959502117,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5861,2111,4211,64,0.1024140314811281,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5862,2112,4212,88,0.05881522330731026,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5863,2113,4213,112,0.0956855839391461,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5864,2114,4214,136,0.19750908401490752,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5865,2115,4215,160,0.31679839262147585,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5866,2116,4216,184,0.3725914739034873,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5867,2117,4217,208,0.3615576372114677,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5868,2118,4218,232,0.30426693178832653,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5869,2119,4219,256,0.27549871369942813,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5870,2120,4220,280,0.2492181517931901,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5871,2121,4221,304,0.21467571217983294,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5872,2122,4222,328,0.20607206786210186,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5873,2123,4223,352,0.23418740645675643,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5874,2124,4224,376,0.29864389224725485,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5875,2125,4225,400,0.33048203798937864,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5876,2126,4226,424,0.36171712032016257,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5877,2127,4227,448,0.40250237527024363,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5878,2128,4228,472,0.41679614931182224,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5879,2129,4229,496,0.36759809575966695,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5880,2130,4230,520,0.3209322226214166,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5881,2131,4231,544,0.3263719612310801,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5882,2132,4232,568,0.3252991387290142,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5883,2133,4233,592,0.3019458655179797,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5884,2134,4234,616,0.27257597380098014,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5885,2135,4235,640,0.2295241066445878,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5886,2136,4236,664,0.17818350059951996,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5887,2137,4237,688,0.13432584357942592,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5888,2138,4238,712,0.1011753612405548,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5889,2139,4239,736,0.06527612684255386,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5890,2140,4240,760,0.03674414873324763,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5891,2141,4241,784,0.021619098421293313,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5892,2142,4242,808,0.02472508860586564,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5893,2143,4243,832,0.026702399750252386,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5894,2144,4244,856,0.014270693394302874,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5895,2145,4245,880,0.001412827157855594,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5896,2146,4246,904,-0.008322689693384178,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5897,2147,4247,928,-0.00967587775656052,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5898,2148,4248,952,-0.01480792277708517,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5899,2149,4249,976,-0.026341948243859426,21,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Second half,Second half
5900,2200,4400,-200,-0.043015761776403094,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5901,2201,4401,-176,-0.015040841016906935,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5902,2202,4402,-152,0.017941382255680514,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5903,2203,4403,-128,0.015144724747863983,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5904,2204,4404,-104,0.027350780225026336,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5905,2205,4405,-80,0.09341518032582168,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5906,2206,4406,-56,0.13074286191353318,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5907,2207,4407,-32,0.09101895328230498,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5908,2208,4408,-8,0.029896968625093088,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Pre,Pre
5909,2209,4409,16,0.050482792233273656,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5910,2210,4410,40,0.12704025381870435,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5911,2211,4411,64,0.19347544282966364,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5912,2212,4412,88,0.189153635795259,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5913,2213,4413,112,0.15040168307237364,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5914,2214,4414,136,0.13450644202642345,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5915,2215,4415,160,0.2077536839223165,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5916,2216,4416,184,0.21608813303544042,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,Stim,Stim
5917,2217,4417,208,0.13107434429239645,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5918,2218,4418,232,0.0746327585048982,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5919,2219,4419,256,0.03137509152902552,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5920,2220,4420,280,0.024797659662709772,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5921,2221,4421,304,0.11499147744186515,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5922,2222,4422,328,0.21253719692990322,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5923,2223,4423,352,0.21969693415913974,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5924,2224,4424,376,0.18500878169076188,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5925,2225,4425,400,0.16136880397224646,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5926,2226,4426,424,0.12427827686470783,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5927,2227,4427,448,0.05498311474624388,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5928,2228,4428,472,-0.0013593239681757852,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5929,2229,4429,496,-0.042730695546761475,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5930,2230,4430,520,-0.04171091834220137,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
5931,2231,4431,544,-0.050349135911836936,22,ss1_sim,Observed,target,1,ss1_target,target_ss1_sim,First half,First half
